country,tenor,cutoff_date,forecast_start,forecast_end,forecast_periods,avg_growth_forecast,avg_inflation_forecast,growth_forecast_std,inflation_forecast_std,first_year_growth,first_year_inflation
Canada,yld_30yr,2014-01-01,2014-02-01,2044-01-01,360,3.757501951073487,1.8353676916132202,2.6164426733113886,0.8095441937966643,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2014-02-01,2014-03-01,2016-02-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2014-02-01,2014-03-01,2019-02-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2014-02-01,2014-03-01,2024-02-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2014-02-01,2014-03-01,2044-02-01,360,3.757501951073487,1.8340183133233166,2.6164426733113886,0.8096531158272551,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2014-03-01,2014-04-01,2016-03-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2014-03-01,2014-04-01,2019-03-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2014-03-01,2014-04-01,2024-03-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2014-03-01,2014-04-01,2044-03-01,360,3.757501951073487,1.8411280588285617,2.6164426733113886,0.8054350714501255,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2014-04-01,2014-05-01,2016-04-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2014-04-01,2014-05-01,2019-04-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2014-04-01,2014-05-01,2024-04-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2014-04-01,2014-05-01,2044-04-01,360,3.757501951073487,1.8248973985712402,2.6164426733113886,0.8139421254635886,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2014-05-01,2014-06-01,2016-05-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2014-05-01,2014-06-01,2019-05-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2014-05-01,2014-06-01,2024-05-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2014-05-01,2014-06-01,2044-05-01,360,3.757501951073487,1.7870089742636612,2.6164426733113886,0.8516635822202476,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2014-06-01,2014-07-01,2016-06-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2014-06-01,2014-07-01,2019-06-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2014-06-01,2014-07-01,2024-06-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2014-06-01,2014-07-01,2044-06-01,360,3.757501951073487,1.773450294165258,2.6164426733113886,0.8714576362539851,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2014-07-01,2014-08-01,2016-07-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2014-07-01,2014-08-01,2019-07-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2014-07-01,2014-08-01,2024-07-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2014-07-01,2014-08-01,2044-07-01,360,3.757501951073487,1.7600760552443488,2.6164426733113886,0.8936003380393774,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2014-08-01,2014-09-01,2016-08-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2014-08-01,2014-09-01,2019-08-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2014-08-01,2014-09-01,2024-08-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2014-08-01,2014-09-01,2044-08-01,360,3.757501951073487,1.7182371993087497,2.6164426733113886,0.9722124741529894,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2014-09-01,2014-10-01,2016-09-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2014-09-01,2014-10-01,2019-09-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2014-09-01,2014-10-01,2024-09-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2014-09-01,2014-10-01,2044-09-01,360,3.757501951073487,1.7279371251132791,2.6164426733113886,0.9532606071810457,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2014-10-01,2014-11-01,2016-10-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2014-10-01,2014-11-01,2019-10-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2014-10-01,2014-11-01,2024-10-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2014-10-01,2014-11-01,2044-10-01,360,3.757501951073487,1.7282850665331415,2.6164426733113886,0.9532954265007824,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2014-11-01,2014-12-01,2016-11-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2014-11-01,2014-12-01,2019-11-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2014-11-01,2014-12-01,2024-11-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2014-11-01,2014-12-01,2044-11-01,360,3.757501951073487,1.776165712695588,2.6164426733113886,0.8725996548896522,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2014-12-01,2015-01-01,2016-12-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2014-12-01,2015-01-01,2019-12-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2014-12-01,2015-01-01,2024-12-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2014-12-01,2015-01-01,2044-12-01,360,3.757501951073487,1.823609591418702,2.6164426733113886,0.8194768971110398,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-01-01,2015-02-01,2017-01-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-01-01,2015-02-01,2020-01-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-01-01,2015-02-01,2025-01-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-01-01,2015-02-01,2045-01-01,360,3.757501951073487,1.8415119713382144,2.6164426733113886,0.8077214208150474,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-02-01,2015-03-01,2017-02-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-02-01,2015-03-01,2020-02-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-02-01,2015-03-01,2025-02-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-02-01,2015-03-01,2045-02-01,360,3.757501951073487,1.867329748131269,2.6164426733113886,0.8026339904530417,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-03-01,2015-04-01,2017-03-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-03-01,2015-04-01,2020-03-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-03-01,2015-04-01,2025-03-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-03-01,2015-04-01,2045-03-01,360,3.757501951073487,1.8498767195453252,2.6164426733113886,0.8054772855241842,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-04-01,2015-05-01,2017-04-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-04-01,2015-05-01,2020-04-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-04-01,2015-05-01,2025-04-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-04-01,2015-05-01,2045-04-01,360,3.757501951073487,1.8384717283114362,2.6164426733113886,0.8087857364679408,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-05-01,2015-06-01,2017-05-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-05-01,2015-06-01,2020-05-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-05-01,2015-06-01,2025-05-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-05-01,2015-06-01,2045-05-01,360,3.757501951073487,1.8491731689172177,2.6164426733113886,0.807584801223329,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-06-01,2015-07-01,2017-06-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-06-01,2015-07-01,2020-06-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-06-01,2015-07-01,2025-06-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-06-01,2015-07-01,2045-06-01,360,3.757501951073487,1.826931146271111,2.6164426733113886,0.8144347459953557,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-07-01,2015-08-01,2017-07-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-07-01,2015-08-01,2020-07-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-07-01,2015-08-01,2025-07-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-07-01,2015-08-01,2045-07-01,360,3.757501951073487,1.8147307026772943,2.6164426733113886,0.8203012230247083,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-08-01,2015-09-01,2017-08-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-08-01,2015-09-01,2020-08-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-08-01,2015-09-01,2025-08-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-08-01,2015-09-01,2045-08-01,360,3.757501951073487,1.8605017202553964,2.6164426733113886,0.8107290850573059,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-09-01,2015-10-01,2017-09-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-09-01,2015-10-01,2020-09-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-09-01,2015-10-01,2025-09-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-09-01,2015-10-01,2045-09-01,360,3.757501951073487,1.844118293555548,2.6164426733113886,0.8103043606556676,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-10-01,2015-11-01,2017-10-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-10-01,2015-11-01,2020-10-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-10-01,2015-11-01,2025-10-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-10-01,2015-11-01,2045-10-01,360,3.757501951073487,1.8460752804775842,2.6164426733113886,0.811342919924267,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-11-01,2015-12-01,2017-11-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-11-01,2015-12-01,2020-11-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-11-01,2015-12-01,2025-11-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-11-01,2015-12-01,2045-11-01,360,3.757501951073487,1.8667851916052693,2.6164426733113886,0.8176928769570969,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2015-12-01,2016-01-01,2017-12-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2015-12-01,2016-01-01,2020-12-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2015-12-01,2016-01-01,2025-12-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2015-12-01,2016-01-01,2045-12-01,360,3.757501951073487,1.8500596762216408,2.6164426733113886,0.8138729177810663,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-01-01,2016-02-01,2018-01-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-01-01,2016-02-01,2021-01-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-01-01,2016-02-01,2026-01-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-01-01,2016-02-01,2046-01-01,360,3.757501951073487,1.8721569671143932,2.6164426733113886,0.822720178472959,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-02-01,2016-03-01,2018-02-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-02-01,2016-03-01,2021-02-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-02-01,2016-03-01,2026-02-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-02-01,2016-03-01,2046-02-01,360,3.757501951073487,1.8621303402017184,2.6164426733113886,0.8179760274636906,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-03-01,2016-04-01,2018-03-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-03-01,2016-04-01,2021-03-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-03-01,2016-04-01,2026-03-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-03-01,2016-04-01,2046-03-01,360,3.757501951073487,1.851115495026496,2.6164426733113886,0.8151581268277268,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-04-01,2016-05-01,2018-04-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-04-01,2016-05-01,2021-04-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-04-01,2016-05-01,2026-04-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-04-01,2016-05-01,2046-04-01,360,3.757501951073487,1.9008704324301025,2.6164426733113886,0.8501106903858485,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-05-01,2016-06-01,2018-05-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-05-01,2016-06-01,2021-05-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-05-01,2016-06-01,2026-05-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-05-01,2016-06-01,2046-05-01,360,3.757501951073487,1.9233587461189454,2.6164426733113886,0.8788351356052909,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-06-01,2016-07-01,2018-06-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-06-01,2016-07-01,2021-06-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-06-01,2016-07-01,2026-06-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-06-01,2016-07-01,2046-06-01,360,3.757501951073487,1.936072032418441,2.6164426733113886,0.8994295004145718,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-07-01,2016-08-01,2018-07-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-07-01,2016-08-01,2021-07-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-07-01,2016-08-01,2026-07-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-07-01,2016-08-01,2046-07-01,360,3.757501951073487,1.9012829108942273,2.6164426733113886,0.8551653812693806,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-08-01,2016-09-01,2018-08-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-08-01,2016-09-01,2021-08-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-08-01,2016-09-01,2026-08-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-08-01,2016-09-01,2046-08-01,360,3.757501951073487,1.8793579275426018,2.6164426733113886,0.8371062185573898,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-09-01,2016-10-01,2018-09-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-09-01,2016-10-01,2021-09-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-09-01,2016-10-01,2026-09-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-09-01,2016-10-01,2046-09-01,360,3.757501951073487,1.895788957827466,2.6164426733113886,0.8561999007896322,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-10-01,2016-11-01,2018-10-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-10-01,2016-11-01,2021-10-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-10-01,2016-11-01,2026-10-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-10-01,2016-11-01,2046-10-01,360,3.757501951073487,1.903158315734704,2.6164426733113886,0.8671498693702826,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-11-01,2016-12-01,2018-11-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-11-01,2016-12-01,2021-11-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-11-01,2016-12-01,2026-11-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-11-01,2016-12-01,2046-11-01,360,3.757501951073487,1.8868724676747273,2.6164426733113886,0.8504596223981599,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2016-12-01,2017-01-01,2018-12-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2016-12-01,2017-01-01,2021-12-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2016-12-01,2017-01-01,2026-12-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2016-12-01,2017-01-01,2046-12-01,360,3.757501951073487,1.8752013039351343,2.6164426733113886,0.8418240116632948,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-01-01,2017-02-01,2019-01-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2017-01-01,2017-02-01,2022-01-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-01-01,2017-02-01,2027-01-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-01-01,2017-02-01,2047-01-01,360,3.757501951073487,1.8410977890654017,2.6164426733113886,0.8210458949989804,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-02-01,2017-03-01,2019-02-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2017-02-01,2017-03-01,2022-02-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-02-01,2017-03-01,2027-02-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-02-01,2017-03-01,2047-02-01,360,3.757501951073487,1.8638589813342827,2.6164426733113886,0.8338449749197512,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-03-01,2017-04-01,2019-03-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2017-03-01,2017-04-01,2022-03-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-03-01,2017-04-01,2027-03-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-03-01,2017-04-01,2047-03-01,360,3.757501951073487,1.864096585583442,2.6164426733113886,0.8339561890422744,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-04-01,2017-05-01,2019-04-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2017-04-01,2017-05-01,2022-04-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-04-01,2017-05-01,2027-04-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-04-01,2017-05-01,2047-04-01,360,3.757501951073487,1.83013232938776,2.6164426733113886,0.8181458843906668,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-05-01,2017-06-01,2019-05-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2017-05-01,2017-06-01,2022-05-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-05-01,2017-06-01,2027-05-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-05-01,2017-06-01,2047-05-01,360,3.757501951073487,1.8243741040609405,2.6164426733113886,0.8172061773228192,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-06-01,2017-07-01,2019-06-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
